,date,state,retail,grocery,parks,transit,workplaces,residential,cases,deaths,daily_new_cases,daily_new_deaths
7779,8/6/2020,ME,23.80,22.91,,16.75,-26.38,4.08,3997,124,-123367,-4022
7780,8/6/2020,MD,0.41,6.40,62.44,-23.69,-35.71,12.05,93598,3551,89601,3427
7781,8/6/2020,MA,-2.42,2.83,182.44,-17.92,-31.86,9.67,119874,8691,26276,5140
7782,8/6/2020,MI,12.02,14.54,177.38,-3.84,-24.53,5.17,94819,6508,-25055,-2183
7783,8/6/2020,MN,4.10,12.59,178.71,-24.00,-28.06,7.13,58681,1677,-36138,-4831
7784,8/6/2020,MS,-6.10,2.53,27.67,1.22,-27.32,6.13,64400,1825,5719,148
7785,8/6/2020,MO,6.73,10.64,91.20,2.59,-25.61,5.37,57175,1349,-7225,-476
7786,8/6/2020,MT,13.20,24.43,156.00,21.00,-25.16,3.88,4621,66,-52554,-1283
7787,8/6/2020,NE,0.00,6.09,99.00,25.64,-24.60,6.36,27821,347,23200,281
7788,8/6/2020,NV,-0.67,9.88,-7.67,15.25,-27.85,6.29,53705,901,25884,554
7789,8/6/2020,NH,19.00,21.80,168.00,-6.25,-28.10,5.70,6742,419,-46963,-482
7790,8/6/2020,NJ,-2.57,8.48,114.38,-21.67,-40.52,10.19,185554,15849,178812,15430
7791,8/6/2020,NM,-12.27,-0.39,33.89,-4.11,-32.73,10.08,21773,669,-163781,-15180
7792,8/6/2020,NY,-0.25,10.27,127.38,-17.67,-32.51,6.48,423629,32329,401856,31660
7793,8/6/2020,NC,-3.73,2.39,38.05,-8.54,-27.65,7.74,131478,2122,-292151,-30207
7794,8/6/2020,ND,2.38,7.75,-18.00,-7.33,-23.95,4.57,7181,113,-124297,-2009
7795,8/6/2020,OH,4.49,8.64,137.00,10.95,-27.38,5.73,97471,3618,97424,3616
7796,8/6/2020,OK,1.79,9.00,16.00,4.62,-26.66,5.33,41395,593,-56076,-3025
7797,8/6/2020,OR,7.64,10.95,93.36,5.00,-30.06,6.95,20250,343,-21145,-250
7798,8/6/2020,PA,2.16,8.61,95.33,-3.15,-30.58,6.47,121294,7340,101044,6997
7799,8/6/2020,RI,9.60,7.60,166.00,-35.00,-34.80,7.80,19611,1014,-323,756
7800,8/6/2020,SC,-7.76,-0.92,40.14,-0.67,-28.46,8.32,96797,1943,77186,929
7801,8/6/2020,SD,19.20,36.33,247.00,51.00,-23.94,5.14,9273,141,-87524,-1802
7802,8/6/2020,TN,2.48,7.23,84.67,3.23,-26.01,5.83,113519,1170,104246,1029
7803,8/6/2020,TX,-8.42,-2.69,30.91,-7.82,-30.47,9.06,490102,8400,376583,7230
7804,8/6/2020,UT,6.86,12.70,134.80,-4.36,-29.96,7.20,43032,332,-447070,-8068
7805,8/6/2020,VT,2.64,8.75,,-26.25,-31.46,7.33,1445,58,-41587,-274
7806,8/6/2020,VA,-8.29,-0.32,15.00,-11.49,-32.46,10.56,95867,2299,95345,2290
7807,8/6/2020,WA,-1.72,11.21,88.21,-2.71,-33.72,7.44,63056,1715,-32811,-584
7808,8/6/2020,WV,-3.53,6.50,-1.50,6.44,-28.04,6.69,7277,124,-55779,-1591
7809,8/6/2020,WI,5.58,14.56,157.50,2.18,-25.10,6.20,62139,988,54862,864
7810,8/6/2020,WY,22.82,29.40,,32.29,-23.90,2.88,2958,27,-59181,-961
7811,8/7/2020,AL,-6.84,-1.38,38.75,-0.67,-25.64,6.87,98301,1735,95343,1708
7812,8/7/2020,AK,10.80,17.00,142.00,-15.50,-22.10,4.50,4286,23,-94015,-1712
7813,8/7/2020,AZ,-17.00,-5.21,17.54,-14.42,-31.67,9.08,185104,4085,180818,4062
7814,8/7/2020,AR,-3.56,-0.85,83.25,0.94,-26.57,6.57,48039,521,-137065,-3564
7815,8/7/2020,CA,-20.60,0.20,51.88,-20.07,-34.27,10.36,548142,10197,500103,9676
7816,8/7/2020,CO,0.91,8.06,95.43,-7.80,-29.86,7.42,50081,1862,-498061,-8335
7817,8/7/2020,CT,-2.75,1.38,89.83,-1.50,-39.25,4.00,50320,4441,239,2579
7818,8/7/2020,DE,3.00,4.00,377.00,-4.33,-31.33,9.33,15445,588,-34875,-3853
7819,8/7/2020,FL,-18.57,-11.04,-7.19,-25.73,-32.07,9.38,518067,7926,505478,7337
7820,8/7/2020,GA,-6.75,-3.51,41.69,-6.00,-27.08,8.11,193276,4029,-324791,-3897
7821,8/7/2020,HI,-42.25,-25.25,-48.25,-63.25,-32.00,12.50,3092,30,1712,24
7822,8/7/2020,ID,2.94,13.00,110.00,24.89,-24.74,3.58,24073,231,20981,201
7823,8/7/2020,IL,-1.36,1.33,123.54,1.89,-27.76,5.93,192482,7833,168409,7602
7824,8/7/2020,IN,1.35,3.41,121.75,10.94,-25.02,4.89,73986,3023,-118496,-4810
7825,8/7/2020,IA,7.69,18.75,221.00,9.69,-23.62,4.17,47920,915,-26066,-2108
7826,8/7/2020,KS,-1.48,-3.65,99.67,10.14,-24.07,4.86,30966,380,-16954,-535
7827,8/7/2020,KY,-5.92,3.68,111.50,-1.96,-27.05,7.12,35147,785,4181,405
7828,8/7/2020,LA,-12.88,-2.78,6.40,-8.48,-27.52,8.40,128864,4207,93717,3422
7829,8/7/2020,ME,10.80,17.86,305.00,12.50,-28.44,5.20,4014,124,-124850,-4083
7830,8/7/2020,MD,-4.74,3.52,74.20,-25.62,-34.33,11.75,94395,3565,90381,3441
7831,8/7/2020,MA,-9.92,-2.42,126.11,-21.08,-32.14,11.42,120291,8709,25896,5144
7832,8/7/2020,MI,3.96,10.04,146.45,-2.74,-25.91,5.86,95632,6527,-24659,-2182
7833,8/7/2020,MN,1.70,12.62,129.09,-21.10,-29.22,7.57,59226,1681,-36406,-4846
7834,8/7/2020,MS,-10.12,-5.36,43.50,1.79,-27.25,6.94,65436,1848,6210,167
7835,8/7/2020,MO,12.85,7.05,69.14,7.33,-17.55,4.41,58321,1374,-7115,-474
7836,8/7/2020,MT,6.80,22.86,118.50,20.43,-25.28,3.50,4771,71,-53550,-1303
7837,8/7/2020,NE,4.13,7.18,130.50,30.30,-24.36,4.36,28104,352,23333,281
7838,8/7/2020,NV,-5.44,6.13,-14.67,2.43,-26.40,7.00,54633,920,26529,568
7839,8/7/2020,NH,9.10,13.40,159.00,-10.75,-30.40,7.00,6779,419,-47854,-501
7840,8/7/2020,NJ,-12.62,3.52,54.73,-23.37,-39.05,12.38,185914,15860,179135,15441
7841,8/7/2020,NM,-15.86,1.33,35.67,-3.33,-30.46,9.08,21965,675,-163949,-15185
7842,8/7/2020,NY,-10.03,4.36,88.29,-20.63,-34.08,8.53,424349,32336,402384,31661
7843,8/7/2020,NC,-5.43,1.58,64.06,-6.28,-27.43,7.10,133033,2160,-291316,-30176
7844,8/7/2020,ND,-6.89,1.75,1.00,-3.67,-26.42,6.00,7331,114,-125702,-2046
7845,8/7/2020,OH,-0.71,3.38,162.18,10.65,-27.80,5.61,98675,3652,98628,3650
7846,8/7/2020,OK,-0.18,5.43,23.43,3.20,-25.95,5.81,42234,600,-56441,-3052
7847,8/7/2020,OR,3.00,8.13,123.40,5.42,-27.97,6.00,20658,351,-21576,-249
7848,8/7/2020,PA,-8.30,2.23,62.70,-6.21,-31.80,8.16,122078,7360,101420,7009
7849,8/7/2020,RI,1.00,2.60,129.00,-36.00,-34.80,9.60,19738,1014,-948,749
7850,8/7/2020,SC,-9.44,-1.05,47.25,-1.42,-28.35,7.15,98219,1962,78481,948
7851,8/7/2020,SD,15.10,53.00,259.00,62.00,-23.93,5.00,9371,144,-88848,-1818
7852,8/7/2020,TN,-1.91,2.75,76.75,3.12,-25.13,5.66,115940,1190,106569,1046
7853,8/7/2020,TX,-10.92,-4.40,18.51,-6.63,-30.56,9.40,498266,8680,382326,7490
7854,8/7/2020,UT,-0.40,12.50,101.00,4.92,-30.33,6.00,43530,337,-454736,-8343
7855,8/7/2020,VT,-7.09,3.36,199.00,-27.86,-33.69,8.50,1448,58,-42082,-279
7856,8/7/2020,VA,-8.93,2.18,34.63,-13.51,-31.58,9.52,97882,2317,97354,2308
7857,8/7/2020,WA,-3.60,10.04,125.17,3.38,-32.77,6.38,63975,1743,-33907,-574
7858,8/7/2020,WV,-8.91,1.55,4.00,4.43,-28.02,7.17,7433,127,-56542,-1616
7859,8/7/2020,WI,2.06,15.00,168.50,5.29,-26.49,6.40,63256,1001,55823,874
7860,8/7/2020,WY,13.73,24.60,143.00,49.88,-23.80,3.14,3000,28,-60256,-973
7861,8/8/2020,AL,-4.95,5.92,48.67,12.44,-9.17,1.95,100173,1755,97173,1727
7862,8/8/2020,AK,12.00,14.67,135.00,-6.33,-15.17,-0.67,4371,24,-95802,-1731
7863,8/8/2020,AZ,-17.93,-3.36,25.69,-14.33,-18.64,5.78,186226,4140,181855,4116
7864,8/8/2020,AR,-3.87,3.74,56.40,2.88,-8.93,2.09,48811,535,-137415,-3605
7865,8/8/2020,CA,-21.15,2.39,47.07,-17.87,-15.47,5.22,556158,10299,507347,9764
7866,8/8/2020,CO,-4.25,5.29,85.20,-2.60,-15.55,2.82,50491,1862,-505667,-8437
7867,8/8/2020,CT,-3.50,0.50,213.67,21.50,-11.00,-2.63,50320,4441,-171,2579
7868,8/8/2020,DE,7.33,14.33,87.00,28.67,-5.67,1.67,15502,590,-34818,-3851
7869,8/8/2020,FL,-16.91,-7.90,-2.96,-21.68,-16.48,4.51,526569,8108,513916,7518
7870,8/8/2020,GA,-4.86,0.61,47.65,-2.50,-11.63,3.08,197308,4095,-329261,-4013
7871,8/8/2020,HI,-43.50,-26.50,-46.50,-71.00,-30.75,9.67,3323,30,1942,24
7872,8/8/2020,ID,-0.18,9.75,247.00,34.43,-9.61,-0.67,24593,236,21270,206
7873,8/8/2020,IL,-1.73,8.81,168.00,10.48,-5.59,0.13,194531,7846,169938,7610
7874,8/8/2020,IN,4.77,11.55,131.50,22.63,-2.73,-1.00,75025,3036,-119506,-4810
7875,8/8/2020,IA,-1.00,20.31,276.00,17.31,-4.80,0.50,48311,926,-26714,-2110
7876,8/8/2020,KS,-8.73,-4.06,111.00,11.45,-8.91,1.88,30992,380,-17319,-546
7877,8/8/2020,KY,-3.66,10.25,153.50,7.89,-6.70,0.25,35986,790,4994,410
7878,8/8/2020,LA,-14.30,1.76,9.69,-7.96,-17.69,4.67,128864,4207,92878,3417
7879,8/8/2020,ME,11.53,15.82,162.00,36.00,-6.00,-0.50,4026,125,-124838,-4082
7880,8/8/2020,MD,-1.26,12.68,135.60,-16.64,-5.58,2.63,95157,3577,91131,3452
7881,8/8/2020,MA,-9.83,-2.67,231.22,3.64,-12.67,2.36,120711,8721,25554,5144
7882,8/8/2020,MI,7.87,12.46,242.33,12.07,-2.47,-1.31,96328,6521,-24383,-2200
7883,8/8/2020,MN,-5.29,8.93,107.25,-26.50,-5.61,3.07,60142,1689,-36186,-4832
7884,8/8/2020,MS,-8.97,1.57,45.14,0.54,-11.88,2.83,66646,1874,6504,185
7885,8/8/2020,MO,3.70,8.03,91.30,2.04,-4.82,1.11,58710,1381,-7936,-493
7886,8/8/2020,MT,3.83,24.71,188.67,26.57,-11.43,-1.17,4889,75,-53821,-1306
7887,8/8/2020,NE,-4.00,3.56,165.00,30.44,-7.75,1.00,28245,353,23356,278
7888,8/8/2020,NV,-8.56,7.88,13.25,8.17,-13.89,2.40,55481,949,27236,596
7889,8/8/2020,NH,7.30,13.33,164.67,17.67,-7.20,0.86,6818,419,-48663,-530
7890,8/8/2020,NJ,-4.24,4.70,176.50,-4.28,-6.52,2.05,186282,15869,179464,15450
7891,8/8/2020,NM,-16.25,1.95,28.33,-4.12,-15.92,5.45,22115,681,-164167,-15188
7892,8/8/2020,NY,-6.80,8.44,159.60,-7.72,-9.41,0.59,425055,32345,402940,31664
7893,8/8/2020,NC,-3.71,6.78,65.95,-1.75,-7.50,1.64,134915,2184,-290140,-30161
7894,8/8/2020,ND,-10.63,-0.25,24.00,-8.33,-11.00,-0.75,7512,116,-127403,-2068
7895,8/8/2020,OH,0.83,10.55,211.18,19.80,-5.18,-0.56,99969,3668,99921,3666
7896,8/8/2020,OK,0.30,9.48,41.14,4.70,-9.38,2.00,43070,603,-56899,-3065
7897,8/8/2020,OR,2.25,8.85,166.31,14.56,-10.41,1.11,21011,358,-22059,-245
7898,8/8/2020,PA,-5.08,10.10,163.61,11.66,-9.32,0.23,122666,7372,101655,7014
7899,8/8/2020,RI,3.00,2.60,,-43.00,-7.80,1.50,19738,1014,-1686,740
7900,8/8/2020,SC,-7.12,4.63,80.62,8.33,-10.98,2.09,99460,2007,79722,993
7901,8/8/2020,SD,8.70,39.50,,63.00,-7.08,0.50,9477,146,-89983,-1861
7902,8/8/2020,TN,1.34,11.70,79.13,13.23,-5.42,0.44,117725,1201,108248,1055
7903,8/8/2020,TX,-10.42,-2.48,22.48,-7.76,-13.81,4.62,504605,8885,386880,7684
7904,8/8/2020,UT,-2.80,7.40,130.33,6.18,-8.94,0.75,43821,336,-460784,-8549
7905,8/8/2020,VT,-8.00,3.67,194.00,-34.00,-15.00,2.00,1454,58,-42367,-278
7906,8/8/2020,VA,-6.79,5.97,52.36,-4.50,-9.12,2.93,99189,2322,98661,2313
7907,8/8/2020,WA,-5.07,10.83,147.07,10.40,-12.81,1.95,64346,1751,-34843,-571
7908,8/8/2020,WV,-6.90,9.59,0.50,15.75,-8.81,0.50,7563,131,-56783,-1620
7909,8/8/2020,WI,4.08,16.26,165.43,8.00,-1.92,0.63,64231,1007,56668,876
7910,8/8/2020,WY,12.10,13.75,,44.50,-9.46,-1.50,3013,28,-61218,-979
7911,8/9/2020,AL,-6.38,3.72,28.11,4.38,-15.82,2.89,101334,1768,98321,1740
7912,8/9/2020,AK,26.00,19.67,,-18.00,-11.17,-2.00,4471,24,-96863,-1744
7913,8/9/2020,AZ,-15.71,-8.31,18.69,-11.83,-19.43,4.78,187086,4152,182615,4128
7914,8/9/2020,AR,-0.61,7.35,50.60,9.62,-13.05,2.25,49383,544,-137703,-3608
7915,8/9/2020,CA,-15.79,-2.02,59.93,-12.92,-16.51,4.18,563244,10365,513861,9821
7916,8/9/2020,CO,2.07,5.81,83.06,-7.41,-14.51,1.18,50799,1863,-512445,-8502
7917,8/9/2020,CT,0.38,0.00,159.43,1.40,-7.25,-1.00,50320,4441,-479,2578
7918,8/9/2020,DE,9.00,11.00,70.00,30.50,-9.33,1.67,15575,591,-34745,-3850
7919,8/9/2020,FL,-16.58,-10.88,-1.38,-22.76,-19.80,4.46,532798,8185,520045,7594
7920,8/9/2020,GA,-5.93,-0.81,55.50,-4.06,-15.86,3.61,200147,4108,-332651,-4077
7921,8/9/2020,HI,-46.25,-30.75,-53.00,-71.00,-32.75,8.33,3475,30,2094,24
7922,8/9/2020,ID,15.50,14.57,205.00,59.00,-13.95,-2.33,24797,237,21322,207
7923,8/9/2020,IL,0.02,4.49,137.30,7.04,-9.90,0.90,195897,7852,171100,7615
7924,8/9/2020,IN,4.37,8.22,115.50,20.76,-6.36,0.32,76071,3041,-119826,-4811
7925,8/9/2020,IA,3.24,12.83,238.50,10.20,-8.69,0.22,48919,931,-27152,-2110
7926,8/9/2020,KS,-0.42,0.00,76.25,8.55,-11.09,1.86,31145,380,-17774,-551
7927,8/9/2020,KY,-3.05,4.91,100.00,14.44,-11.95,1.00,36316,790,5171,410
7928,8/9/2020,LA,-11.06,0.69,6.00,-9.04,-18.73,3.93,131517,4263,95201,3473
7929,8/9/2020,ME,26.42,27.00,313.00,44.33,2.80,-3.00,4042,125,-127475,-4138
7930,8/9/2020,MD,3.86,10.63,142.00,-14.55,-7.39,2.86,96065,3585,92023,3460
7931,8/9/2020,MA,-5.00,-4.50,189.90,-11.00,-11.33,1.36,121040,8735,24975,5150
7932,8/9/2020,MI,13.31,10.53,205.29,10.87,-3.59,-1.96,96835,6520,-24205,-2215
7933,8/9/2020,MN,5.31,6.26,125.90,-24.63,-7.18,0.73,60939,1698,-35896,-4822
7934,8/9/2020,MS,-8.13,1.74,31.17,-2.13,-18.65,3.60,67173,1896,6234,198
7935,8/9/2020,MO,11.59,10.42,64.00,2.76,-6.42,1.19,59895,1386,-7278,-510
7936,8/9/2020,MT,9.14,26.14,235.00,37.14,-6.50,-3.60,4952,75,-54943,-1311
7937,8/9/2020,NE,0.23,3.71,118.67,27.22,-9.38,1.00,28432,353,23480,278
7938,8/9/2020,NV,-0.89,6.00,30.75,11.17,-11.33,3.50,56278,959,27846,606
7939,8/9/2020,NH,17.40,16.78,249.25,14.00,-5.10,-0.60,6831,419,-49447,-540
7940,8/9/2020,NJ,-3.90,8.10,193.47,-4.61,-5.86,1.84,186626,15874,179795,15455
7941,8/9/2020,NM,-13.50,-2.63,19.60,-5.73,-15.79,2.86,22315,685,-164311,-15189
7942,8/9/2020,NY,2.41,4.86,198.19,-2.73,-8.52,-0.41,425568,32354,403253,31669
7943,8/9/2020,NC,-0.84,3.03,43.36,1.00,-13.13,2.24,136250,2195,-289318,-30159
7944,8/9/2020,ND,-2.29,1.25,-10.00,-4.33,-11.80,-3.00,7600,116,-128650,-2079
7945,8/9/2020,OH,3.13,8.60,168.88,18.03,-7.31,-0.74,100848,3669,100800,3667
7946,8/9/2020,OK,4.15,7.86,47.60,8.57,-11.07,1.78,43561,603,-57287,-3066
7947,8/9/2020,OR,15.22,13.35,146.79,21.67,-12.52,0.41,21272,359,-22289,-244
7948,8/9/2020,PA,3.25,9.56,163.94,15.70,-9.10,-0.60,123312,7374,102040,7015
7949,8/9/2020,RI,10.00,1.40,143.00,-42.50,-2.00,0.67,19738,1014,-2383,735
7950,8/9/2020,SC,-5.67,2.56,51.44,9.62,-15.62,2.79,100435,2031,80697,1017
7951,8/9/2020,SD,32.67,56.50,,64.00,-2.18,-2.50,9605,146,-90830,-1885
7952,8/9/2020,TN,1.41,6.00,67.60,9.25,-11.62,2.05,119788,1209,110183,1063
7953,8/9/2020,TX,-7.86,-4.71,7.94,-3.37,-15.56,4.10,510392,8984,390604,7775
7954,8/9/2020,UT,2.30,21.80,130.33,12.09,-19.80,0.00,44130,337,-466262,-8647
7955,8/9/2020,VT,-3.11,7.14,176.00,-26.00,-14.42,0.00,1459,58,-42671,-279
7956,8/9/2020,VA,-6.07,1.71,63.00,-3.38,-12.67,2.88,100086,2326,99539,2317
7957,8/9/2020,WA,8.59,14.26,165.71,23.88,-13.94,-0.32,65248,1773,-34838,-553
7958,8/9/2020,WV,-4.33,10.33,9.00,29.00,-10.10,0.60,7694,139,-57554,-1634
7959,8/9/2020,WI,9.08,10.94,159.14,9.21,-3.91,-0.55,64835,1009,57141,870
7960,8/9/2020,WY,26.56,11.67,155.00,40.86,-9.92,-2.00,3050,28,-61785,-981
7961,8/10/2020,AL,-4.46,-0.15,18.50,-2.50,-24.87,6.42,103020,1797,99970,1769
7962,8/10/2020,AK,16.00,13.25,127.00,-5.00,-25.00,4.25,4537,24,-98483,-1773
7963,8/10/2020,AZ,-15.07,-7.86,-3.08,-16.00,-33.20,8.00,187634,4157,183097,4133
7964,8/10/2020,AR,0.38,1.78,44.33,-1.78,-25.24,6.64,50028,555,-137606,-3602
7965,8/10/2020,CA,-17.60,-2.31,42.03,-21.63,-34.50,9.73,574267,10460,524239,9905
7966,8/10/2020,CO,3.89,5.94,89.18,-6.21,-29.06,6.50,51104,1868,-523163,-8592
7967,8/10/2020,CT,2.38,4.38,98.20,-7.17,-37.75,7.50,50567,4444,-537,2576
7968,8/10/2020,DE,10.67,7.67,216.00,-0.33,-31.33,7.33,15634,591,-34933,-3853
7969,8/10/2020,FL,-17.15,-12.23,-12.71,-25.12,-31.24,7.71,536953,8276,524146,7685
7970,8/10/2020,GA,-6.63,-4.76,11.71,-6.84,-26.53,8.02,202276,4138,-334677,-4138
7971,8/10/2020,HI,-43.50,-28.50,-57.75,-58.75,-32.75,11.25,3615,33,2228,27
7972,8/10/2020,ID,8.79,15.09,,25.89,-22.47,2.00,25267,239,21652,206
7973,8/10/2020,IL,-2.43,-3.96,38.86,-4.53,-28.77,6.51,197326,7854,172059,7615
7974,8/10/2020,IN,1.67,1.30,56.50,5.74,-24.14,5.80,76734,3044,-120592,-4810
7975,8/10/2020,IA,3.34,3.94,150.50,2.31,-25.96,-1.63,49164,935,-27570,-2109
7976,8/10/2020,KS,-1.08,-7.05,83.80,3.77,-24.97,6.48,32094,387,-17070,-548
7977,8/10/2020,KY,-5.00,2.08,55.83,-3.76,-26.82,8.15,36739,794,4645,407
7978,8/10/2020,LA,-8.84,-2.09,-4.00,-11.28,-26.43,7.38,132079,4287,95340,3493
7979,8/10/2020,ME,20.79,22.09,152.00,16.00,-27.94,4.27,4049,125,-128030,-4162
7980,8/10/2020,MD,2.64,8.65,90.22,-22.31,-35.46,10.55,96821,3591,92772,3466
7981,8/10/2020,MA,-2.17,-1.08,117.57,-19.33,-33.29,10.08,121315,8741,24494,5150
7982,8/10/2020,MI,7.22,10.17,124.60,-9.16,-24.78,6.42,97472,6527,-23843,-2214
7983,8/10/2020,MN,6.54,9.52,138.33,-27.30,-27.38,6.89,61557,1701,-35915,-4826
7984,8/10/2020,MS,-5.92,-1.83,11.50,-2.47,-26.05,6.13,67649,1912,6092,211
7985,8/10/2020,MO,3.69,4.61,30.18,-4.71,-23.45,6.42,60882,1397,-6767,-515
7986,8/10/2020,MT,18.44,23.00,171.00,18.17,-23.97,2.63,5032,75,-55850,-1322
7987,8/10/2020,NE,7.54,3.73,116.00,25.82,-22.27,4.82,28696,354,23664,279
7988,8/10/2020,NV,-3.25,0.14,-13.33,-3.67,-26.83,5.43,57022,963,28326,609
7989,8/10/2020,NH,20.50,20.30,98.00,-9.00,-29.70,6.30,6840,419,-50182,-544
7990,8/10/2020,NJ,-1.76,6.52,128.77,-22.33,-38.48,10.67,186884,15878,180044,15459
7991,8/10/2020,NM,-12.65,-0.67,23.00,-8.76,-32.42,9.31,22444,690,-164440,-15188
7992,8/10/2020,NY,-3.46,7.31,113.75,-18.66,-33.20,7.51,426046,32361,403602,31671
7993,8/10/2020,NC,-1.86,3.47,45.35,-7.13,-26.94,6.09,137006,2198,-289040,-30163
7994,8/10/2020,ND,3.88,4.00,-27.00,-5.33,-24.05,4.71,7717,117,-129289,-2081
7995,8/10/2020,OH,1.10,4.03,109.71,8.48,-27.34,6.13,101731,3673,101682,3671
7996,8/10/2020,OK,3.30,8.00,6.00,1.19,-26.21,5.82,43962,605,-57769,-3068
7997,8/10/2020,OR,10.78,9.96,131.13,3.53,-29.82,5.79,21488,362,-22474,-243
7998,8/10/2020,PA,2.14,6.30,79.07,-5.06,-30.29,6.28,124269,7378,102781,7016
7999,8/10/2020,RI,9.80,1.00,,-42.00,-47.40,10.25,19934,1015,-2887,736
8000,8/10/2020,SC,-6.32,-0.38,28.15,-0.96,-27.20,6.75,101159,2049,81225,1034
8001,8/10/2020,SD,34.22,42.00,230.00,66.50,-24.45,5.29,9663,146,-91496,-1903
8002,8/10/2020,TN,-1.08,1.73,50.42,0.57,-24.48,6.22,120967,1223,111304,1077
8003,8/10/2020,TX,-9.75,-7.22,8.79,-9.03,-29.34,8.48,517182,9064,396215,7841
8004,8/10/2020,UT,5.00,9.80,120.33,-2.82,-28.83,6.78,44487,346,-472695,-8718
8005,8/10/2020,VT,3.90,5.00,,-22.33,-32.23,8.00,1462,58,-43025,-288
8006,8/10/2020,VA,-7.15,0.57,38.06,-12.71,-31.50,8.89,100749,2327,100173,2318
8007,8/10/2020,WA,1.36,11.79,137.09,-2.25,-32.51,5.69,66225,1780,-34524,-547
8008,8/10/2020,WV,-2.44,5.11,4.00,3.63,-28.11,6.62,7754,141,-58471,-1639
8009,8/10/2020,WI,1.00,6.49,66.57,-8.79,-25.51,7.32,65427,1009,57673,868
8010,8/10/2020,WY,26.67,15.00,,41.29,-23.29,1.63,3042,28,-62385,-981
8011,8/11/2020,AL,-4.92,0.95,24.56,-4.05,-25.22,6.66,103851,1847,100809,1819
8012,8/11/2020,AK,13.60,12.75,66.00,-8.67,-23.10,5.75,4587,24,-99264,-1823
8013,8/11/2020,AZ,-16.86,-7.50,2.33,-16.17,-33.67,8.92,188780,4205,184193,4181
8014,8/11/2020,AR,-2.21,1.08,51.33,-5.06,-26.33,7.05,50411,566,-138369,-3639
8015,8/11/2020,CA,-17.87,-1.02,48.82,-22.07,-35.11,10.18,586078,10654,535667,10088
8016,8/11/2020,CO,2.11,5.63,83.46,-13.00,-30.98,8.44,51487,1878,-534591,-8776
8017,8/11/2020,CT,-0.50,2.75,95.20,-9.50,-37.13,8.50,50684,4444,-803,2566
8018,8/11/2020,DE,10.67,8.67,41.00,6.33,-32.67,8.00,15699,591,-34985,-3853
8019,8/11/2020,FL,-19.13,-12.65,-18.85,-24.68,-31.79,8.88,542784,8552,529888,7959
8020,8/11/2020,GA,-3.19,1.49,28.43,-5.27,-27.00,7.91,205920,4255,-336864,-4297
8021,8/11/2020,HI,-42.25,-27.75,-54.75,-67.50,-34.00,12.50,3733,35,2330,29
8022,8/11/2020,ID,9.82,15.33,158.50,21.11,-26.61,4.38,25767,248,22034,213
8023,8/11/2020,IL,6.61,6.65,97.10,-0.27,-28.91,5.35,198919,7879,173152,7631
8024,8/11/2020,IN,5.53,7.67,108.00,4.61,-24.76,5.23,77625,3069,-121294,-4810
8025,8/11/2020,IA,11.18,19.12,144.50,4.00,-29.89,-1.55,49521,946,-28104,-2123
8026,8/11/2020,KS,0.67,-5.06,103.00,4.69,-26.68,6.90,32181,388,-17340,-558
8027,8/11/2020,KY,-3.77,7.24,70.50,-5.05,-27.27,7.36,37437,803,5256,415
8028,8/11/2020,LA,-8.91,0.18,-6.90,-11.64,-27.31,7.70,133243,4313,95806,3510
8029,8/11/2020,ME,19.73,20.09,243.50,10.50,-28.56,5.00,4050,126,-129193,-4187
8030,8/11/2020,MD,2.33,9.35,101.80,-26.50,-35.25,10.38,97403,3604,93353,3478
8031,8/11/2020,MA,-6.08,-1.75,158.11,-26.00,-33.29,10.83,121707,8751,24304,5147
8032,8/11/2020,MI,6.76,12.13,158.56,-9.42,-24.71,5.74,98361,6534,-23346,-2217
8033,8/11/2020,MN,5.49,11.64,190.17,-28.00,-27.80,7.05,61880,1707,-36481,-4827
8034,8/11/2020,MS,-5.85,-1.23,9.00,2.53,-26.99,6.44,68293,1944,6413,237
8035,8/11/2020,MO,5.76,5.06,51.63,-0.55,-26.21,6.97,61949,1402,-6344,-542
8036,8/11/2020,MT,14.50,22.71,164.50,16.57,-24.26,3.63,5125,77,-56824,-1325
8037,8/11/2020,NE,4.86,3.80,116.00,14.00,-24.08,5.91,29030,357,23905,280
8038,8/11/2020,NV,-1.33,2.00,-8.67,8.00,-27.75,6.71,57608,982,28578,625
8039,8/11/2020,NH,16.60,17.60,136.50,-10.00,-30.10,7.10,6861,419,-50747,-563
8040,8/11/2020,NJ,-2.43,7.14,126.33,-21.78,-38.76,11.00,187328,15890,180467,15471
8041,8/11/2020,NM,-11.40,-0.33,24.71,-9.24,-32.96,10.15,22643,693,-164685,-15197
8042,8/11/2020,NY,-4.03,5.64,127.00,-19.13,-33.08,8.09,426713,32372,404070,31679
8043,8/11/2020,NC,-2.06,4.51,52.71,-9.97,-26.86,6.33,138074,2238,-288639,-30134
8044,8/11/2020,ND,-3.11,5.00,-24.00,-6.67,-23.95,5.86,7889,122,-130185,-2116
8045,8/11/2020,OH,2.47,5.57,122.55,5.68,-27.27,6.23,102826,3708,102777,3706
8046,8/11/2020,OK,2.11,5.90,13.20,0.40,-26.84,6.58,44725,618,-58101,-3090
8047,8/11/2020,OR,7.25,10.70,151.36,-2.41,-29.64,6.52,21782,372,-22943,-246
8048,8/11/2020,PA,1.59,7.36,103.00,-5.74,-30.78,6.57,125061,7404,103279,7032
